yy,mm,lat5,lon5,cwp_grid,days,skj_c,yft_c,oth_c
1990,7,"30N","135E","61300013500",121,265.900,26.000,13.000
1990,7,"30N","140E","61300014000",184,564.700,87.600,63.200
1990,7,"30N","145E","61300014500",120,308.600,59.900,37.500
1990,7,"30N","150E","61300015000",703,457.500,193.400,66.700
1990,7,"30N","155E","61300015500",92,20.000,0.100,7.500
1990,7,"30N","160E","61300016000",0,0.000,0.000,0.000
1990,7,"35N","135E","61350013500",0,0.000,0.000,0.000
1990,7,"35N","140E","61350014000",135,315.100,2.800,37.600
1990,7,"35N","145E","61350014500",666,3569.100,27.900,96.900
1990,7,"35N","150E","61350015000",305,707.400,34.300,36.200
1990,7,"35N","155E","61350015500",109,29.700,9.900,5.100
1990,7,"35N","160E","61350016000",64,133.300,0.500,2.400
1990,7,"35N","165E","61350016500",141,382.700,12.000,12.600
1990,7,"35N","170E","61350017000",59,271.300,0.000,14.100
1990,7,"35N","175E","61350017500",76,621.600,0.000,9.800
1990,7,"35N","180W","64350017500",0,0.000,0.000,0.000
1990,7,"40N","145E","61400014500",0,0.000,0.000,0.000
1990,7,"40N","150E","61400015000",0,0.000,0.000,0.000
1990,7,"40N","155E","61400015500",0,0.000,0.000,0.000
1990,7,"40N","165E","61400016500",0,0.000,0.000,0.000
1990,7,"40N","170E","61400017000",0,0.000,0.000,0.000
1990,7,"40N","175E","61400017500",0,0.000,0.000,0.000
1990,8,"00N","120E","61000012000",114,479.313,97.128,0.000
1990,8,"00N","125E","61000012500",210,958.629,194.271,0.000
1990,8,"00N","140E","61000014000",0,0.000,0.000,0.000
1990,8,"00N","160E","61000016000",0,0.000,0.000,0.000
1990,8,"00N","170E","61000017000",0,0.000,0.000,0.000
1990,8,"00N","175E","61000017500",0,0.000,0.000,0.000
1990,8,"00N","180W","64000017500",0,0.000,0.000,0.000
1990,8,"05N","160E","61050016000",0,0.000,0.000,0.000
1990,8,"05S","120E","62000012000",210,958.635,194.265,0.000
1990,8,"05S","125E","62000012500",209,958.626,194.275,0.000
1990,8,"05S","130E","62000013000",216,958.635,194.265,0.000
1990,8,"05S","165E","62000016500",0,0.000,0.000,0.000
1990,8,"05S","170E","62000017000",0,0.000,0.000,0.000
1990,8,"05S","175E","62000017500",0,0.000,0.000,0.000
1990,8,"10N","160E","61100016000",0,0.000,0.000,0.000
1990,8,"10S","120E","62050012000",117,479.323,97.136,0.000
1990,8,"10S","155E","62050015500",1041,3810.254,117.344,3.466
1990,8,"10S","160E","62050016000",0,0.000,0.000,0.000
1990,8,"15N","140E","61150014000",0,0.000,0.000,0.000
1990,8,"15N","145E","61150014500",0,0.000,0.000,0.000
1990,8,"15N","150E","61150015000",0,0.000,0.000,0.000
1990,8,"15N","155E","61150015500",0,0.000,0.000,0.000
1990,8,"15N","160E","61150016000",0,0.000,0.000,0.000
1990,8,"15N","165E","61150016500",0,0.000,0.000,0.000
1990,8,"20N","130E","61200013000",0,0.000,0.000,0.000
1990,8,"20N","135E","61200013500",0,0.000,0.000,0.000
1990,8,"20N","140E","61200014000",0,0.000,0.000,0.000
1990,8,"20N","150E","61200015000",0,0.000,0.000,0.000
1990,8,"20N","160E","61200016000",0,0.000,0.000,0.000
1990,8,"20N","170E","61200017000",0,0.000,0.000,0.000
1990,8,"20N","170W","64200016500",0,0.000,0.000,0.000
1990,8,"20N","175E","61200017500",0,0.000,0.000,0.000
1990,8,"20N","175W","64200017000",0,0.000,0.000,0.000
1990,8,"25N","125E","61250012500",210,753.600,25.800,9.300
1990,8,"25N","130E","61250013000",0,0.000,0.000,0.000
1990,8,"25N","135E","61250013500",0,0.000,0.000,0.000
1990,8,"25N","140E","61250014000",0,0.000,0.000,0.000
1990,8,"25N","145E","61250014500",0,0.000,0.000,0.000
1990,8,"25N","175E","61250017500",0,0.000,0.000,0.000
1990,8,"25N","175W","64250017000",0,0.000,0.000,0.000
1990,8,"25N","180W","64250017500",0,0.000,0.000,0.000
1990,8,"30N","125E","61300012500",296,1728.800,18.400,23.900
1990,8,"30N","130E","61300013000",0,0.000,0.000,0.000
1990,8,"30N","135E","61300013500",116,172.500,22.900,8.400
1990,8,"30N","140E","61300014000",58,133.500,13.800,8.300
1990,8,"30N","145E","61300014500",0,0.000,0.000,0.000
1990,8,"30N","150E","61300015000",0,0.000,0.000,0.000
1990,8,"30N","155E","61300015500",0,0.000,0.000,0.000
1990,8,"30N","175E","61300017500",0,0.000,0.000,0.000
1990,8,"35N","135E","61350013500",0,0.000,0.000,0.000
1990,8,"35N","140E","61350014000",163,661.000,1.400,32.600
1990,8,"35N","145E","61350014500",199,1051.500,6.600,49.600
1990,8,"35N","150E","61350015000",141,1817.200,0.100,9.900
1990,8,"35N","155E","61350015500",0,0.000,0.000,0.000
1990,8,"35N","160E","61350016000",0,0.000,0.000,0.000
1990,8,"35N","165E","61350016500",0,0.000,0.000,0.000
1990,8,"35N","170E","61350017000",0,0.000,0.000,0.000
1990,8,"35N","175E","61350017500",98,781.900,0.400,14.400
1990,8,"35N","180W","64350017500",0,0.000,0.000,0.000
1990,8,"40N","140E","61400014000",0,0.000,0.000,0.000
1990,8,"40N","145E","61400014500",0,0.000,0.000,0.000
1990,8,"40N","150E","61400015000",0,0.000,0.000,0.000
1990,8,"40N","155E","61400015500",0,0.000,0.000,0.000
1990,8,"40N","160E","61400016000",0,0.000,0.000,0.000
1990,8,"40N","165E","61400016500",70,310.000,0.000,0.400
1990,8,"40N","170E","61400017000",95,759.300,0.500,16.500
1990,8,"40N","175E","61400017500",336,3512.800,0.400,21.700
1990,8,"40N","175W","64400017000",0,0.000,0.000,0.000
1990,8,"40N","180W","64400017500",105,952.400,0.000,3.200
1990,9,"00N","120E","61000012000",95,479.313,97.128,0.000
1990,9,"00N","125E","61000012500",189,958.629,194.271,0.000
1990,9,"00N","150E","61000015000",0,0.000,0.000,0.000
1990,9,"00N","155E","61000015500",0,0.000,0.000,0.000
1990,9,"00N","160E","61000016000",0,0.000,0.000,0.000
1990,9,"00N","165E","61000016500",0,0.000,0.000,0.000
1990,9,"00N","170E","61000017000",0,0.000,0.000,0.000
1990,9,"00N","170W","64000016500",0,0.000,0.000,0.000
1990,9,"00N","175E","61000017500",0,0.000,0.000,0.000
1990,9,"00N","175W","64000017000",0,0.000,0.000,0.000
1990,9,"00N","180W","64000017500",0,0.000,0.000,0.000
1990,9,"05N","150E","61050015000",0,0.000,0.000,0.000
1990,9,"05N","160E","61050016000",0,0.000,0.000,0.000
1990,9,"05N","165E","61050016500",0,0.000,0.000,0.000
1990,9,"05N","170E","61050017000",0,0.000,0.000,0.000
1990,9,"05N","175E","61050017500",0,0.000,0.000,0.000
1990,9,"05N","175W","64050017000",0,0.000,0.000,0.000
1990,9,"05N","180W","64050017500",0,0.000,0.000,0.000
1990,9,"05S","120E","62000012000",180,958.635,194.265,0.000
1990,9,"05S","125E","62000012500",171,958.626,194.275,0.000
1990,9,"05S","130E","62000013000",171,958.635,194.265,0.000
1990,9,"05S","160E","62000016000",0,0.000,0.000,0.000
1990,9,"05S","165E","62000016500",0,0.000,0.000,0.000
1990,9,"05S","170E","62000017000",0,0.000,0.000,0.000
1990,9,"05S","175E","62000017500",0,0.000,0.000,0.000
1990,9,"05S","180W","63000017500",0,0.000,0.000,0.000
1990,9,"10N","160E","61100016000",0,0.000,0.000,0.000
1990,9,"10N","165E","61100016500",0,0.000,0.000,0.000
1990,9,"10N","170E","61100017000",0,0.000,0.000,0.000
1990,9,"10N","175E","61100017500",0,0.000,0.000,0.000
1990,9,"10N","175W","64100017000",0,0.000,0.000,0.000
1990,9,"10N","180W","64100017500",0,0.000,0.000,0.000
1990,9,"10S","120E","62050012000",91,479.323,97.136,0.000
1990,9,"10S","155E","62050015500",975,3701.684,173.127,5.806
1990,9,"10S","160E","62050016000",0,0.000,0.000,0.000
1990,9,"10S","180W","63050017500",0,0.000,0.000,0.000
1990,9,"15N","165E","61150016500",0,0.000,0.000,0.000
1990,9,"15N","170E","61150017000",0,0.000,0.000,0.000
1990,9,"15N","175E","61150017500",0,0.000,0.000,0.000
1990,9,"15N","175W","64150017000",0,0.000,0.000,0.000
1990,9,"15N","180W","64150017500",0,0.000,0.000,0.000
1990,9,"20N","130E","61200013000",0,0.000,0.000,0.000
1990,9,"20N","135E","61200013500",0,0.000,0.000,0.000
1990,9,"20N","140E","61200014000",0,0.000,0.000,0.000
1990,9,"20N","160E","61200016000",0,0.000,0.000,0.000
1990,9,"20N","165E","61200016500",0,0.000,0.000,0.000
1990,9,"20N","170E","61200017000",0,0.000,0.000,0.000
1990,9,"20N","170W","64200016500",0,0.000,0.000,0.000
1990,9,"20N","175E","61200017500",0,0.000,0.000,0.000
1990,9,"20N","175W","64200017000",0,0.000,0.000,0.000
1990,9,"20N","180W","64200017500",0,0.000,0.000,0.000
1990,9,"25N","120E","61250012000",0,0.000,0.000,0.000
1990,9,"25N","125E","61250012500",226,527.800,83.000,9.600
1990,9,"25N","130E","61250013000",0,0.000,0.000,0.000
1990,9,"25N","135E","61250013500",0,0.000,0.000,0.000
1990,9,"25N","140E","61250014000",0,0.000,0.000,0.000
1990,9,"25N","145E","61250014500",0,0.000,0.000,0.000
1990,9,"25N","175E","61250017500",0,0.000,0.000,0.000
1990,9,"25N","175W","64250017000",0,0.000,0.000,0.000
1990,9,"25N","180W","64250017500",0,0.000,0.000,0.000
1990,9,"30N","125E","61300012500",471,2195.500,4.300,8.500
1990,9,"30N","130E","61300013000",0,0.000,0.000,0.000
1990,9,"30N","135E","61300013500",0,0.000,0.000,0.000
1990,9,"30N","140E","61300014000",0,0.000,0.000,0.000
1990,9,"30N","145E","61300014500",0,0.000,0.000,0.000
1990,9,"30N","150E","61300015000",0,0.000,0.000,0.000
1990,9,"30N","175E","61300017500",0,0.000,0.000,0.000
1990,9,"35N","135E","61350013500",0,0.000,0.000,0.000
1990,9,"35N","140E","61350014000",621,3290.100,3.700,14.100
1990,9,"35N","145E","61350014500",312,1402.200,0.200,1.700
1990,9,"35N","150E","61350015000",0,0.000,0.000,0.000
1990,9,"35N","155E","61350015500",0,0.000,0.000,0.000
1990,9,"35N","160E","61350016000",0,0.000,0.000,0.000
1990,9,"35N","165E","61350016500",0,0.000,0.000,0.000
1990,9,"35N","170E","61350017000",0,0.000,0.000,0.000
1990,9,"40N","140E","61400014000",0,0.000,0.000,0.000
1990,9,"40N","145E","61400014500",93,554.800,0.000,0.200
1990,9,"40N","150E","61400015000",192,1256.600,0.000,1.200
1990,9,"40N","155E","61400015500",196,1157.500,0.000,3.300
1990,9,"40N","160E","61400016000",104,576.000,0.000,0.100
1990,9,"40N","165E","61400016500",0,0.000,0.000,0.000
1990,9,"40N","170E","61400017000",0,0.000,0.000,0.000
1990,10,"00N","120E","61000012000",95,479.313,97.128,0.000
1990,10,"00N","125E","61000012500",189,958.629,194.271,0.000
1990,10,"00N","150E","61000015000",0,0.000,0.000,0.000
1990,10,"00N","155E","61000015500",0,0.000,0.000,0.000
1990,10,"00N","160E","61000016000",0,0.000,0.000,0.000
1990,10,"00N","165E","61000016500",0,0.000,0.000,0.000
1990,10,"00N","165W","64000016000",0,0.000,0.000,0.000
1990,10,"00N","170E","61000017000",0,0.000,0.000,0.000
1990,10,"00N","175W","64000017000",0,0.000,0.000,0.000
1990,10,"00N","180W","64000017500",0,0.000,0.000,0.000
1990,10,"05N","145E","61050014500",0,0.000,0.000,0.000
1990,10,"05N","150E","61050015000",0,0.000,0.000,0.000
1990,10,"05N","155E","61050015500",0,0.000,0.000,0.000
1990,10,"05N","160E","61050016000",0,0.000,0.000,0.000
1990,10,"05N","165E","61050016500",67,704.300,0.000,0.000
1990,10,"05N","165W","64050016000",0,0.000,0.000,0.000
1990,10,"05N","170E","61050017000",0,0.000,0.000,0.000
1990,10,"05N","175E","61050017500",0,0.000,0.000,0.000
1990,10,"05N","175W","64050017000",0,0.000,0.000,0.000
1990,10,"05S","120E","62000012000",195,958.635,194.265,0.000
1990,10,"05S","125E","62000012500",190,958.626,194.275,0.000
1990,10,"05S","130E","62000013000",189,958.635,194.265,0.000
1990,10,"05S","165W","63000016000",0,0.000,0.000,0.000
1990,10,"10N","140E","61100014000",0,0.000,0.000,0.000
1990,10,"10N","145E","61100014500",0,0.000,0.000,0.000
1990,10,"10N","150E","61100015000",0,0.000,0.000,0.000
1990,10,"10N","155E","61100015500",0,0.000,0.000,0.000
1990,10,"10N","160E","61100016000",0,0.000,0.000,0.000
1990,10,"10N","165E","61100016500",0,0.000,0.000,0.000
1990,10,"10N","165W","64100016000",0,0.000,0.000,0.000
1990,10,"10N","170E","61100017000",0,0.000,0.000,0.000
1990,10,"10N","170W","64100016500",0,0.000,0.000,0.000
1990,10,"10N","175E","61100017500",0,0.000,0.000,0.000
1990,10,"10N","175W","64100017000",0,0.000,0.000,0.000
1990,10,"10S","120E","62050012000",104,479.323,97.136,0.000
1990,10,"10S","155E","62050015500",911,3548.439,237.730,8.560
1990,10,"10S","160E","62050016000",143,292.966,72.854,0.296
1990,10,"10S","170W","63050016500",0,0.000,0.000,0.000
1990,10,"10S","175W","63050017000",0,0.000,0.000,0.000
1990,10,"15N","125E","61150012500",0,0.000,0.000,0.000
1990,10,"15N","135E","61150013500",0,0.000,0.000,0.000
1990,10,"15N","140E","61150014000",0,0.000,0.000,0.000
1990,10,"15N","150E","61150015000",0,0.000,0.000,0.000
1990,10,"15N","155E","61150015500",78,419.900,0.000,0.000
1990,10,"15N","160E","61150016000",0,0.000,0.000,0.000
1990,10,"15N","165E","61150016500",0,0.000,0.000,0.000
1990,10,"15N","170E","61150017000",0,0.000,0.000,0.000
1990,10,"15N","175E","61150017500",0,0.000,0.000,0.000
1990,10,"15N","175W","64150017000",0,0.000,0.000,0.000
1990,10,"15N","180W","64150017500",0,0.000,0.000,0.000
1990,10,"15S","160E","62100016000",0,0.000,0.000,0.000
1990,10,"20N","115E","61200011500",0,0.000,0.000,0.000
1990,10,"20N","120E","61200012000",0,0.000,0.000,0.000
1990,10,"20N","125E","61200012500",0,0.000,0.000,0.000
1990,10,"20N","130E","61200013000",0,0.000,0.000,0.000
1990,10,"20N","135E","61200013500",0,0.000,0.000,0.000
1990,10,"20N","140E","61200014000",0,0.000,0.000,0.000
1990,10,"20N","150E","61200015000",0,0.000,0.000,0.000
1990,10,"20N","155E","61200015500",0,0.000,0.000,0.000
1990,10,"20N","160E","61200016000",0,0.000,0.000,0.000
1990,10,"20N","175W","64200017000",0,0.000,0.000,0.000
1990,10,"20S","145E","62150014500",0,0.000,0.000,0.000
1990,10,"25N","120E","61250012000",0,0.000,0.000,0.000
1990,10,"25N","125E","61250012500",627,1177.100,229.000,186.500
1990,10,"25N","130E","61250013000",0,0.000,0.000,0.000
1990,10,"25N","135E","61250013500",0,0.000,0.000,0.000
1990,10,"25N","140E","61250014000",0,0.000,0.000,0.000
1990,10,"25N","145E","61250014500",0,0.000,0.000,0.000
1990,10,"25N","160E","61250016000",0,0.000,0.000,0.000
1990,10,"25N","175W","64250017000",0,0.000,0.000,0.000
1990,10,"25N","180W","64250017500",0,0.000,0.000,0.000
1990,10,"30N","125E","61300012500",232,576.600,3.400,35.900
1990,10,"30N","130E","61300013000",0,0.000,0.000,0.000
1990,10,"30N","135E","61300013500",140,349.600,17.300,3.500
1990,10,"30N","140E","61300014000",0,0.000,0.000,0.000
1990,10,"30N","145E","61300014500",0,0.000,0.000,0.000
1990,10,"30N","150E","61300015000",0,0.000,0.000,0.000
1990,10,"30N","160E","61300016000",0,0.000,0.000,0.000
1990,10,"35N","135E","61350013500",0,0.000,0.000,0.000
1990,10,"35N","140E","61350014000",309,698.300,3.100,1.300
1990,10,"35N","145E","61350014500",235,800.900,0.300,3.000
1990,10,"35N","150E","61350015000",0,0.000,0.000,0.000
1990,10,"35N","155E","61350015500",0,0.000,0.000,0.000
1990,10,"35N","160E","61350016000",0,0.000,0.000,0.000
1990,10,"40N","140E","61400014000",72,230.800,0.000,0.000
1990,10,"40N","145E","61400014500",249,1177.600,0.000,0.600
1990,10,"40N","150E","61400015000",80,158.800,0.000,0.300
1990,10,"40N","155E","61400015500",0,0.000,0.000,0.000
1990,10,"40N","160E","61400016000",0,0.000,0.000,0.000
1990,11,"00N","120E","61000012000",95,479.313,97.128,0.000
1990,11,"00N","125E","61000012500",189,958.629,194.271,0.000
1990,11,"00N","150E","61000015000",0,0.000,0.000,0.000
1990,11,"00N","155E","61000015500",116,1147.000,8.500,3.000
1990,11,"00N","160E","61000016000",60,578.600,2.000,0.000
1990,11,"00N","165E","61000016500",0,0.000,0.000,0.000
1990,11,"00N","170E","61000017000",0,0.000,0.000,0.000
1990,11,"00N","175E","61000017500",0,0.000,0.000,0.000
1990,11,"05N","145E","61050014500",0,0.000,0.000,0.000
1990,11,"05N","150E","61050015000",0,0.000,0.000,0.000
1990,11,"05N","155E","61050015500",0,0.000,0.000,0.000
1990,11,"05N","160E","61050016000",0,0.000,0.000,0.000
1990,11,"05N","165E","61050016500",0,0.000,0.000,0.000
1990,11,"05N","175E","61050017500",0,0.000,0.000,0.000
1990,11,"05S","120E","62000012000",180,958.635,194.265,0.000
1990,11,"05S","125E","62000012500",190,958.626,194.275,0.000
1990,11,"05S","130E","62000013000",180,958.635,194.265,0.000
1990,11,"05S","165E","62000016500",0,0.000,0.000,0.000
1990,11,"05S","170E","62000017000",0,0.000,0.000,0.000
1990,11,"10N","155E","61100015500",0,0.000,0.000,0.000
1990,11,"10N","160E","61100016000",0,0.000,0.000,0.000
1990,11,"10N","165E","61100016500",0,0.000,0.000,0.000
1990,11,"10S","120E","62050012000",91,479.323,97.136,0.000
1990,11,"10S","155E","62050015500",919,3017.514,199.754,10.814
1990,11,"10S","160E","62050016000",155,416.227,28.240,2.013
1990,11,"15N","130E","61150013000",0,0.000,0.000,0.000
1990,11,"15N","135E","61150013500",0,0.000,0.000,0.000
1990,11,"15N","150E","61150015000",0,0.000,0.000,0.000
1990,11,"15N","155E","61150015500",0,0.000,0.000,0.000
1990,11,"15N","160E","61150016000",0,0.000,0.000,0.000
1990,11,"15N","165E","61150016500",0,0.000,0.000,0.000
1990,11,"15S","155E","62100015500",0,0.000,0.000,0.000
1990,11,"15S","160E","62100016000",0,0.000,0.000,0.000
1990,11,"20N","115E","61200011500",52,276.600,0.000,0.600
1990,11,"20N","120E","61200012000",135,600.600,16.600,1.700
1990,11,"20N","125E","61200012500",0,0.000,0.000,0.000
1990,11,"20N","130E","61200013000",0,0.000,0.000,0.000
1990,11,"20N","135E","61200013500",0,0.000,0.000,0.000
1990,11,"20N","140E","61200014000",0,0.000,0.000,0.000
1990,11,"20N","145E","61200014500",0,0.000,0.000,0.000
1990,11,"20N","165E","61200016500",0,0.000,0.000,0.000
1990,11,"20S","175E","62150017500",0,0.000,0.000,0.000
1990,11,"20S","180W","63150017500",0,0.000,0.000,0.000
1990,11,"25N","120E","61250012000",0,0.000,0.000,0.000
1990,11,"25N","125E","61250012500",345,222.000,177.800,105.300
1990,11,"25N","130E","61250013000",0,0.000,0.000,0.000
1990,11,"25N","135E","61250013500",0,0.000,0.000,0.000
1990,11,"25N","140E","61250014000",0,0.000,0.000,0.000
1990,11,"25N","170E","61250017000",0,0.000,0.000,0.000
1990,11,"25N","175E","61250017500",0,0.000,0.000,0.000
1990,11,"30N","125E","61300012500",0,0.000,0.000,0.000
1990,11,"30N","130E","61300013000",0,0.000,0.000,0.000
1990,11,"30N","135E","61300013500",67,72.700,1.600,1.800
1990,11,"30N","140E","61300014000",93,104.000,23.100,2.100
1990,11,"30N","170E","61300017000",0,0.000,0.000,0.000
1990,11,"30N","175E","61300017500",0,0.000,0.000,0.000
1990,11,"35N","140E","61350014000",134,207.900,0.000,0.100
1990,11,"35N","145E","61350014500",0,0.000,0.000,0.000
1990,11,"35N","155E","61350015500",0,0.000,0.000,0.000
1990,11,"35N","160E","61350016000",0,0.000,0.000,0.000
1990,11,"35N","165E","61350016500",0,0.000,0.000,0.000
1990,11,"40N","140E","61400014000",0,0.000,0.000,0.000
1990,11,"40N","145E","61400014500",0,0.000,0.000,0.000
1990,11,"40S","150E","62350015000",0,0.000,0.000,0.000
1990,12,"00N","120E","61000012000",76,479.313,97.128,0.000
1990,12,"00N","125E","61000012500",126,958.629,194.271,0.000
1990,12,"00N","155E","61000015500",0,0.000,0.000,0.000
1990,12,"00N","160E","61000016000",0,0.000,0.000,0.000
1990,12,"00N","175E","61000017500",0,0.000,0.000,0.000
1990,12,"00N","180W","64000017500",0,0.000,0.000,0.000
1990,12,"05N","150E","61050015000",0,0.000,0.000,0.000
1990,12,"05N","155E","61050015500",0,0.000,0.000,0.000
1990,12,"05N","170E","61050017000",0,0.000,0.000,0.000
1990,12,"05N","175E","61050017500",0,0.000,0.000,0.000
1990,12,"05N","180W","64050017500",0,0.000,0.000,0.000
1990,12,"05S","120E","62000012000",135,958.635,194.265,0.000
1990,12,"05S","125E","62000012500",133,958.626,194.275,0.000
1990,12,"05S","130E","62000013000",126,958.635,194.265,0.000
1990,12,"10N","150E","61100015000",0,0.000,0.000,0.000
1990,12,"10N","170E","61100017000",0,0.000,0.000,0.000
1990,12,"10S","120E","62050012000",65,479.323,97.136,0.000
1990,12,"10S","155E","62050015500",420,1308.609,127.029,5.030
1990,12,"10S","160E","62050016000",70,76.935,16.343,0.559
1990,12,"15S","160E","62100016000",0,0.000,0.000,0.000
1990,12,"15S","175E","62100017500",0,0.000,0.000,0.000
1990,12,"20N","115E","61200011500",0,0.000,0.000,0.000
1990,12,"20N","120E","61200012000",0,0.000,0.000,0.000
1990,12,"20N","140E","61200014000",0,0.000,0.000,0.000
1990,12,"20S","175E","62150017500",0,0.000,0.000,0.000
1990,12,"20S","180W","63150017500",116,672.358,22.718,0.000
1990,12,"25N","120E","61250012000",0,0.000,0.000,0.000
1990,12,"25N","125E","61250012500",60,19.600,18.100,9.100
1990,12,"25N","130E","61250013000",0,0.000,0.000,0.000
1990,12,"25N","140E","61250014000",0,0.000,0.000,0.000
1990,12,"25N","175E","61250017500",0,0.000,0.000,0.000
1990,12,"25S","175E","62200017500",0,0.000,0.000,0.000
1990,12,"30N","125E","61300012500",0,0.000,0.000,0.000
1990,12,"30N","130E","61300013000",0,0.000,0.000,0.000
1990,12,"30N","135E","61300013500",0,0.000,0.000,0.000
1990,12,"30N","140E","61300014000",0,0.000,0.000,0.000
1990,12,"30N","175E","61300017500",0,0.000,0.000,0.000
1990,12,"35S","150E","62300015000",0,0.000,0.000,0.000
1990,12,"40S","150E","62350015000",0,0.000,0.000,0.000
1991,1,"00N","120E","61000012000",171,490.219,99.351,0.000
1991,1,"00N","125E","61000012500",336,980.427,198.681,0.000
1991,1,"00N","165E","61000016500",0,0.000,0.000,0.000
1991,1,"05N","160E","61050016000",0,0.000,0.000,0.000
1991,1,"05N","165E","61050016500",0,0.000,0.000,0.000
1991,1,"05S","120E","62000012000",345,980.430,198.690,0.000
1991,1,"05S","125E","62000012500",342,980.438,198.683,0.000
1991,1,"05S","130E","62000013000",342,980.433,198.684,0.000
1991,1,"10N","130E","61100013000",0,0.000,0.000,0.000
1991,1,"10N","135E","61100013500",0,0.000,0.000,0.000
1991,1,"10N","140E","61100014000",0,0.000,0.000,0.000
1991,1,"10N","150E","61100015000",0,0.000,0.000,0.000
1991,1,"10S","120E","62050012000",169,490.217,99.346,0.000
1991,1,"15N","135E","61150013500",0,0.000,0.000,0.000
1991,1,"15N","140E","61150014000",0,0.000,0.000,0.000
1991,1,"15S","180W","63100017500",0,0.000,0.000,0.000
1991,1,"20N","115E","61200011500",0,0.000,0.000,0.000
1991,1,"20N","120E","61200012000",73,234.300,24.900,1.500
1991,1,"20N","125E","61200012500",0,0.000,0.000,0.000
1991,1,"20N","130E","61200013000",0,0.000,0.000,0.000
1991,1,"20N","140E","61200014000",0,0.000,0.000,0.000
1991,1,"20S","175E","62150017500",0,0.000,0.000,0.000
1991,1,"20S","180W","63150017500",129,418.931,32.261,0.000
1991,1,"25N","125E","61250012500",114,111.500,90.300,16.600
1991,1,"25N","130E","61250013000",0,0.000,0.000,0.000
1991,1,"25N","135E","61250013500",0,0.000,0.000,0.000
1991,1,"25N","140E","61250014000",108,167.400,14.400,4.900
1991,1,"25N","145E","61250014500",0,0.000,0.000,0.000
1991,1,"30N","125E","61300012500",0,0.000,0.000,0.000
1991,1,"30N","130E","61300013000",0,0.000,0.000,0.000
1991,1,"30N","135E","61300013500",0,0.000,0.000,0.000
1991,1,"30N","140E","61300014000",0,0.000,0.000,0.000
1991,1,"35S","150E","62300015000",0,0.000,0.000,0.000
1991,1,"40S","145E","62350014500",0,0.000,0.000,0.000
1991,1,"40S","150E","62350015000",0,0.000,0.000,0.000
1991,2,"00N","120E","61000012000",133,490.219,99.351,0.000
1991,2,"00N","125E","61000012500",273,980.427,198.681,0.000
1991,2,"05N","150E","61050015000",0,0.000,0.000,0.000
1991,2,"05N","155E","61050015500",0,0.000,0.000,0.000
1991,2,"05N","160E","61050016000",0,0.000,0.000,0.000
1991,2,"05N","165E","61050016500",0,0.000,0.000,0.000
1991,2,"05S","120E","62000012000",270,980.430,198.690,0.000
1991,2,"05S","125E","62000012500",266,980.438,198.683,0.000
1991,2,"05S","130E","62000013000",261,980.433,198.684,0.000
1991,2,"10N","135E","61100013500",0,0.000,0.000,0.000
1991,2,"10N","140E","61100014000",0,0.000,0.000,0.000
1991,2,"10N","150E","61100015000",0,0.000,0.000,0.000
1991,2,"10N","155E","61100015500",0,0.000,0.000,0.000
1991,2,"10N","160E","61100016000",0,0.000,0.000,0.000
1991,2,"10S","120E","62050012000",130,490.217,99.346,0.000
1991,2,"15N","135E","61150013500",0,0.000,0.000,0.000
1991,2,"15N","140E","61150014000",0,0.000,0.000,0.000
1991,2,"15N","145E","61150014500",0,0.000,0.000,0.000
1991,2,"15N","150E","61150015000",0,0.000,0.000,0.000
1991,2,"20N","120E","61200012000",0,0.000,0.000,0.000
1991,2,"20N","125E","61200012500",0,0.000,0.000,0.000
1991,2,"20N","135E","61200013500",0,0.000,0.000,0.000
1991,2,"20N","140E","61200014000",88,133.800,58.500,41.700
1991,2,"20N","145E","61200014500",0,0.000,0.000,0.000
1991,2,"20S","175E","62150017500",86,266.572,36.678,0.000
1991,2,"20S","180W","63150017500",50,120.952,110.728,0.000
1991,2,"25N","120E","61250012000",0,0.000,0.000,0.000
1991,2,"25N","125E","61250012500",320,293.800,185.200,65.000
1991,2,"25N","130E","61250013000",70,89.800,0.200,2.500
1991,2,"25N","135E","61250013500",0,0.000,0.000,0.000
1991,2,"25N","140E","61250014000",92,122.600,10.400,7.200
1991,2,"25N","145E","61250014500",0,0.000,0.000,0.000
1991,2,"30N","125E","61300012500",0,0.000,0.000,0.000
1991,2,"30N","130E","61300013000",264,323.000,8.800,6.800
1991,2,"30N","135E","61300013500",0,0.000,0.000,0.000
1991,2,"30N","140E","61300014000",0,0.000,0.000,0.000
1991,2,"35S","150E","62300015000",0,0.000,0.000,0.000
1991,2,"40S","145E","62350014500",0,0.000,0.000,0.000
1991,2,"40S","150E","62350015000",0,0.000,0.000,0.000
1991,2,"45S","165E","62400016500",0,0.000,0.000,0.000
1991,2,"45S","170E","62400017000",0,0.000,0.000,0.000
1991,3,"00N","120E","61000012000",114,490.219,99.351,0.000
1991,3,"00N","125E","61000012500",210,980.427,198.681,0.000
1991,3,"00N","150E","61000015000",0,0.000,0.000,0.000
1991,3,"00N","155E","61000015500",0,0.000,0.000,0.000
1991,3,"05N","145E","61050014500",0,0.000,0.000,0.000
1991,3,"05N","150E","61050015000",58,478.300,0.700,0.500
1991,3,"05N","155E","61050015500",0,0.000,0.000,0.000
1991,3,"05N","160E","61050016000",0,0.000,0.000,0.000
